data,text,neutral,
https://twitter.com/MrRoyDigital/status/329629434900520960#m,Gilbeys 1857 Whiskey 43% Alcohol #liquor #whiskey #gilbeys #bestoftheday #picoftheday #photooftheday… instagram.com/p/Yxn9_CiXsy/,,
https://twitter.com/GenCervero/status/329290033410478080#m,Tanya's 18th. Happy birthday @tanyarazote #tcev #jack #black #antonov #gilbeys #rh instagram.com/p/YvNc1dSnjR/,,
https://twitter.com/EarlingtonIII/status/329264671456641025#m,kokomaster #gilbeys..... instagram.com/p/YvCDkSNTcS/,,
https://twitter.com/JimmieiZmE/status/328782648493355008#m,@bonaya407 did @misscarternini quit drnk #gilbeys?,,
https://twitter.com/valenice8888/status/328521065590566914#m,Nightcapping at the pool after a long day of DIYing :P #Nightcap #Gilbeys #Gin #GreenTea and #Pizza… instagram.com/p/YpvwPNmym9/,,
https://twitter.com/lubegapaul/status/328444039491907584#m,A little #Gilbeys in the mix. I like everything in it,,
https://twitter.com/HEYYemggg/status/328237928914509824#m,"😊😎 Great night, great people! #fridaynight #gilbeys instagram.com/p/YnvCMzjokx/",,
https://twitter.com/HEYYemggg/status/328237386645520388#m,"Last night, HAPPY BIRTHDAY SANTIAGO(: 😊🎈🎉🎁🎂 #birthday #fridaynight #gilbeys #goodtimes instagram.com/p/YnuwSEDokU/",,
https://twitter.com/eTUESerangFrog/status/328151381183721472#m,orayt! let's start! :D #nomo #gilbeys #brandy #saturday instagram.com/p/YnHqxjxYUD/,,
https://twitter.com/jacksy4/status/327831754452914177#m,Okay kumbe #gilbeys sio mbaya hivo....@clubfamous nrb....sema manual 4sqr,,
https://twitter.com/Terimparator/status/327786500647432194#m,#whiskey #jackdaniels #gilbeys #ballantines #smirnoff #olmeca #doluca #binboa,,
https://twitter.com/cSKNKLNc/status/326462053323771906#m,#turkey #bursa #marmara #misi #sessiz #ıssız #yanlız #turkiye #time #bahar #ilkbahar #beer #gilbeys… instagram.com/p/YbHmenAFGO/,,
https://twitter.com/CorkBilly/status/325557028133154817#m,Coeliac Friendly Estrella. Gluten free beer. bit.ly/14DYXem #gilbeys @bradleys_offlic #beer,,
https://twitter.com/tarasmith2012/status/325555736891510784#m,“@CorkBilly: Coeliac Friendly Estrella. Gluten free beer. corkbilly.com/2013/04/coelia… #gilbeys @bradleys_offlic #beer” it's delicious! 🍻,,
https://twitter.com/CorkBilly/status/325540124555366401#m,Coeliac Friendly Estrella. Gluten free beer. corkbilly.com/2013/04/coelia… #gilbeys @bradleys_offlic #beer,,
https://twitter.com/J_Hein06/status/325517704075296768#m,"@kellyraeth @ajax012 @mitchellbohlke I'm gettin on @danyallstar15 s Cali style. Shits too expensive, can't afford $50 for Bacardi #gilbeys",,
https://twitter.com/supermannjehl/status/324909322398220288#m,#tanduay #black #gilbeys #monami #luckystrike #marlboro #peewee #potato #katol #jehlvitz #dangeryhum… instagram.com/p/YQFFnLw8U1/,,
https://twitter.com/Amoronzy/status/324787256726523905#m,"I rest my case. No offence bro RT @chelsistkib: Bro.... RT @Amoronzy: Nt even that, #Gilbeys RT @lem_s_c @Ronziekevoh",,
https://twitter.com/chelsistkib/status/324786758095077376#m,"Bro.... RT @Amoronzy: Nt even that, #Gilbeys RT @lem_s_c @Ronziekevoh del monte will hardly work for you babz maybe amarula",,
https://twitter.com/chelsistkib/status/324784824579674113#m,Ni hivyo RT @Amoronzy: Bro u know that is not the case RT @chelsistkib Bt bro u dont fish out teetotallers with #Gilbeys @lem_s_c,,
https://twitter.com/Amoronzy/status/324784279584378880#m,"Nt even that, #Gilbeys RT @lem_s_c @chelsistkib @ronziekevoh haha del monte will hardly work for you babz maybe amarula maybe??lol",,
https://twitter.com/Amoronzy/status/324783382250790913#m,"Bro u know that is not the case RT @chelsistkib Bt bro u dont fish out teetotallers with #Gilbeys , try del monte @lem_s_c @Ronziekevoh",,
https://twitter.com/chelsistkib/status/324782068196335616#m,"@Amoronzy Bt bro u dont fish out teetotallers with #Gilbeys , try del monte @lem_s_c @Ronziekevoh @Barristerkip @bensonrontez",,
https://twitter.com/chelsistkib/status/324781148872007680#m,Haha bro shindwe hiyo RT @Amoronzy: Babz u just need to fish him out with #Gilbeys @lem_s_c @Ronziekevoh @Barristerkip @bensonrontez,,
https://twitter.com/Amoronzy/status/324780724408418304#m,Babz u just need to fish him out with #Gilbeys @lem_s_c @chelsistkib @ronziekevoh @barristerkip @bensonrontez,,
https://twitter.com/renggyyy/status/324549615783399425#m,#Party #Bananashake #fries #friends #redhorse #Gilbeys :),,
https://twitter.com/allancamry/status/324448129070026752#m,"Gin makes u a twat #Gilbeys ""@allenochi: Vodka keeps me awake. Beer makes me sleepy.""",,
https://twitter.com/IgntArie/status/324190945585274881#m,#vodka #gilbeys #alcohol instagram.com/p/YK-1HCPbb-/,,
https://twitter.com/CorkBilly/status/324175902881767424#m,Impressive Gilbey’s Portfolio Tasting in the Clarion bit.ly/13fOr86 #gilbeys #wine #beer,,
https://twitter.com/CorkBilly/status/324155996865953794#m,Impressive Gilbey’s Portfolio Tasting in the Clarion corkbilly.com/2013/04/impres… #gilbeys #wine #beer,,
https://twitter.com/tumu256/status/323860384022941697#m,The reason to why gyals take #Gilbeys and #Smirnoff has been revealed,,
https://twitter.com/GusYuga_ID/status/322095450473762816#m,#Smirnoff #Gilbeys #ChivasRegal #GentlemanJack #JWDoubleBlack I want 'em in my birthday =)),,
https://twitter.com/GiannRamasatya/status/321638165687455745#m,#gilbeys #drunk #party #gin #1857 #screw #you #i #am #who #i #am instagram.com/p/X418DGjzS9/,,
https://twitter.com/AderoXtine/status/321287480571723776#m,#GILBEYS,,
https://twitter.com/PaulsenHall/status/320645853461221376#m,Gettin so thirsty to the point of thinkn #Gilbeys is a good option to cure that shit... #RandomMidnightKatemba,,
https://twitter.com/wsuzzane/status/320544818549895168#m,i knw sm1 who knws sm1 who cn help u :) RT @githungoanna: #gilbeys #gilbeys #gilbeys..its tym i juad am beyond redemption... *hides*,,
https://twitter.com/Kibuthi92/status/320195617915822080#m,#gilbeys why do they even let us come to work on friday? #onone,,
https://twitter.com/imdrunktweeting/status/320125895929122816#m,Fuckin' A for the super drunk!! Hahaha #drunk #wasted #gin #gilbeys #jamaica #superdrunk #maoy… instagram.com/p/XuFLxkmARr/ RT @EmpressJulie_,,
https://twitter.com/bverzosa/status/319465286669582336#m,Photo: I missed this! Tonight I celebrate. :) #Gilbeys #GPS tmblr.co/ZxkoNxhowmCl,,
https://twitter.com/bverzosa/status/319465274917130241#m,I missed this! Tonight I celebrate. :) #Gilbeys #GPS instagram.com/p/XpZsENwnxA/,,
https://twitter.com/TulzEd/status/318444974591053824#m,#Gilbeys happy sunday #FallyIpupa NP #sexydance,,
https://twitter.com/punkcrak/status/318286308327976961#m,This name ROCKS my world! :)) #GILBEYS #<3 #happy @ Villa Nova Subdivision instagram.com/p/XhBXrGrfEn/,,
https://twitter.com/lhieth14/status/317829483874897920#m,Chill lungsssss🍻🍸🍶 #shot #gilbeys #calua #wengweng daw try try🍸🍶🍻 instagram.com/p/XdxvCSq4hG/,,
https://twitter.com/emillywa/status/317747390054539264#m,The nyt is getting younger courtesy of #Gilbeys:),,
https://twitter.com/Izzobian/status/317668192891838465#m,"I remember having a certain conversation with Mr.#Gilbeys, however, by morning I couldn't recall the content thereof @calebmunyoki",,
https://twitter.com/Snduhukire/status/317663483854462978#m,"I think I saw you in town ie our town RT ""@lubegapaul: #Gilbeys! check. But not tonight""",,
https://twitter.com/lubegapaul/status/317662636617633792#m,#Gilbeys! check. But not tonight,,
https://twitter.com/pwguinto/status/316894958189674496#m,going premium! #gilbeys #beer @ Graffiti instagram.com/p/XXI5wKNysN/,,
https://twitter.com/Solomok/status/314355270757269505#m,That awesome moment when you know someone coming through the tax free :D #jameson #southerncomfort #gilbeys #Redlabel :D @FlorenceTandsta,,
https://twitter.com/FERGHIElicious/status/314112776828243968#m,Shot till now! With @dabiANNEna @iamgoldilots and tubs..RANDOM convo. Till morning!  #gilbeys #3distilled,,
https://twitter.com/AaronShafranski/status/310957446954876929#m,@jkicinski Happy Gilmore would drink #Gilbeys,,
https://twitter.com/crazie_is_me/status/310417836931702784#m,Hello.. We meet again! #gps #saturday #inumansesh #tipsy #gilbeys instagr.am/p/WpHViBJOyT/,,
https://twitter.com/AaronShafranski/status/309478867498848256#m,#Gilbeys it'll put you to sleep!,,
https://twitter.com/msemjei/status/308009447396093952#m,"shot !! #lastnight #gsmmojito #jackdaniels #gilbeys @ Morning Star , Morong Resort instagr.am/p/WYALYuRsD7/",,
https://twitter.com/gabrielmanlapig/status/307527830600835073#m,Gin friday #gilbeys #thebar #ginbulag?,,
https://twitter.com/eModinou/status/307345805516349440#m,"Ohhhh, Gilbey...How I Love You So......... antzie25 Can't Believe We're Here. #jamesonginger #gilbeys… instagr.am/p/WTSWs9n0V_/",,
https://twitter.com/animaxim/status/305666034973691905#m,Tonight u'r gonna be my buddy aryt? And u are gonna knock me off to sleep. #drinks #booze #sleep #gilbeys… instagr.am/p/WHWrY8p_Aa/,,
https://twitter.com/KharaBuena/status/305580593205354496#m,lezz go get drunk haha. #tagay #gilbeys #selfie #instagrammers #instapic #igaddict #smile #instasmile… instagr.am/p/WGv0I-uT34/,,
https://twitter.com/KharaBuena/status/304956696357388288#m,lezz tagay!!! #gilbeys #tanduayice #drink #tagay #hubog #igers #igerscebu #instagood #instagrammers… instagr.am/p/WCT5hPuT2i/,,
https://twitter.com/nicarameg/status/304265621770739712#m,I'm a bit drunk :) #drunk #gilbeys #ig #igers #instadaily instagr.am/p/V9ZxH4wiaC/,,
https://twitter.com/nicarameg/status/304265126243098624#m,Just Got Home from chillin at blue wave :) kaantok -.-🍺🍻🍸🍟🍹🍷 #gilbeys #friends #bluewave #chill… instagr.am/p/V9ZUnfwiZq/,,
https://twitter.com/trishdtan/status/304228482873962497#m,Wednesday green tea night...ALONE #gilbeys #beer #sorryimnotsorry #vanity instagr.am/p/V9Io9wyoCh/,,
https://twitter.com/eModinou/status/303634092908490752#m,Day 3 #bdayweekend #gilbeys #caps #myloves #jblack #saucy #innamaufff #wishshehadinsta #ydoifeelsoold… instagr.am/p/V46LR2n0TN/,,
https://twitter.com/Glenn2ot/status/303165047276965888#m,#chillchill lang mga kapatid @Resty931 joey  #gilbeys #gin #island #mixers #lime #crispypata #instabusog… instagr.am/p/V1lDp2k0TF/,,
https://twitter.com/kymbima/status/302432382584238081#m,this nigga needs a drink! #gilbeys,,
https://twitter.com/kymbima/status/302417734514393088#m,@Skarmau @Strippizle we can hav one #gilbeys  where at?,,
https://twitter.com/chrisoleke/status/301614214819233793#m,@muli2marv We both know that you'll be at home coiled up in your sofa solo while having your hands wrapped around a #Gilbeys consolation,,
https://twitter.com/TheNapeyokChic/status/301423457906876416#m,#hollywoodheigts #gilbeys #fanta #girlfriends #nicesendoff,,
https://twitter.com/lubegapaul/status/300269882400985088#m,1/4 #Gilbeys is equivalent to 6 #Guinness,,
https://twitter.com/gelamm/status/299821789889056768#m,Gin night! #Gin #BAR #class #AKIC #benilde #Gilbeys #Tanqueray #Beefeater #BombaySapphire @ DLS-CSB… instagr.am/p/Vd0tgpnmd5/,,
https://twitter.com/azkapirmansyah/status/299134778928689153#m,"#Intisari aje kaga kebeli ,apa lagi #Gilbeys . *bha ha ha*  #MalesGuaNgomonginnya :s",,
https://twitter.com/thekissbandit/status/297922695566340097#m,Had a little bit too much at Daisy's Birthday yesterday #malibu #sheridans #vodka #turbog #gin #gilbeys… instagr.am/p/VQVUkTlhwt/,,
https://twitter.com/gkgicheru/status/297772694332661760#m,#Gilbeys iko na dent fulani....hahahah. Shauri yenu! Mko weiya?,,
https://twitter.com/WHISKYdotcoza/status/297445939449327616#m,Vintage bottles #Gilbeys ...whisky.  I kid you not.,,
https://twitter.com/mearienka/status/297390966187388928#m,Weeeeee! #gilbeys #tequilarose #mudshake #cuervo #nightout #chill #drinkingsession instagr.am/p/VMjZPVzWZn/,,
https://twitter.com/KEITETSI1/status/296685642933493762#m,Smooth taste #gilbeys,,
https://twitter.com/lubegapaul/status/294855761241198592#m,My last bit of #Gilbeys! Tonight! Sad,,
https://twitter.com/lubegapaul/status/294453822770782211#m,#Gilbeys again. And the sun is blazing. I must be mad,,
https://twitter.com/UniqueFinds4/status/293520657784922112#m,#Imperial #Lejon #Gilbeys 1949 liquor color print ads for sale on ebay - ebay.com/itm/281054788832?ss…,,
https://twitter.com/JaaaSamson/status/292864816635326465#m,aalis na ako pero bigla ako napatulala at humiga. #Gilbeys ICanFeelYou,,
https://twitter.com/micadeguz/status/292566701084667904#m,"It's still available!!! #gilbeys @erikalackssleep miss you!!""",,
https://twitter.com/jkyanja/status/292550034447290368#m,"goin out to buy myself a woman to take me through the weekend, am thinking #gilbeys wil do. she's a nice one.",,
https://twitter.com/Kwin_Llayna/status/292281223148077056#m,Game on!!! #celebration #birthday #goodtimes #fingerfoods #gilbeys #happiness instagr.am/p/UoP73GrJEq/,,
https://twitter.com/eModinou/status/291433344107966465#m,hrissm #bitchesbelike #gilbeys #jblack #alwaysgood #whereareyou instagr.am/p/UiOKI3H0YZ/,,
https://twitter.com/unknown_sailor/status/290578133487333376#m,Am quiting alcohol...this is my last drink. #gilbeys taking,,
https://twitter.com/lubegapaul/status/289981114326605824#m,Celebrating Saturday. #Gilbeys at 9:25am,,
https://twitter.com/Xomegy/status/287562207972192256#m,Na vile @karim_tony amenchapia mmlimaliza litre tano wine@ndubiporgy #Gilbeys,,
https://twitter.com/everest_254/status/287560759402184704#m,@Xomegy wine gani tena ... #Gilbeys,,
https://twitter.com/breakfast_bot/status/287549003422388224#m,"RT @TOWIBerkshire #breakfast club #Berkshire #gilbeys #Meetup #The Only Way Is Berkshire http://t... bit.ly/XuYrLL , yum, i hope!",,
https://twitter.com/LillyandLouis/status/287548881686896642#m,#breakfast club #Berkshire #gilbeys #Meetup #The Only Way Is Berkshire meetu.ps/qZdKx,,
https://twitter.com/Ty_Tannick/status/286850310532640769#m,extraordinary gentlemen... Kuangusha mzinga 3 hivi na hakuna kuKO... Lol! RT @edd_afc: Just seen #Gilbeys (cont) tm.to/eKkw3,,
https://twitter.com/tIM_gOOneR/status/286844037170876416#m,Hahaha @edd_afc: Just seen #Gilbeys nikakumbuka @tim-gooner @vmwenda #Izzoh na #saks,,
https://twitter.com/edd_afc/status/286843460705714177#m,Just seen #Gilbeys nikakumbuka @tim-gooner @vmwenda #Izzoh na #saks,,
https://twitter.com/EarlingtonIII/status/286428200521826304#m,"hawezani""@machedamike: @earlingtoniii #JAMESON #FAMOUSGROUSE #GILBEYS haha!noma sana.mpaka @jafung_chips akahepa!""",,
https://twitter.com/machedamike/status/286418138181025793#m,@earlingtoniii #JAMESON #FAMOUSGROUSE #GILBEYS haha!noma sana.mpaka @jafung_chips akahepa!,,
https://twitter.com/plapoo0607/status/286092154449825792#m,เอ้า.. ~ ดื่มมมม ~~~~ \(//∇//)\ #DRINK #VODKA #GILBEYS #1857 @ Ma * Home instagr.am/p/T8RfEyRYYC/,,
https://twitter.com/daisukeTON/status/285972073472487424#m,~ waahh nah lipong nako.tagay bsag wai Pamahaw ug paniUdto o_O  #Gilbeys,,
https://twitter.com/lubegapaul/status/285832669177192448#m,#Guinness #Gilbeys all at home,,
https://twitter.com/VinMi22/status/285674883797618688#m,Ready na ang mga sandata para mamaya. https://www.facebook.com/photo.php?fbid=579007462115840&set=a.104419086241349.9277.100000197756486&type=1&theater #SanMigApple #Antonov #Gilbeys,,
https://twitter.com/imLorenzoEd/status/285428583848087553#m,Pampatulog! Gising na Gising kasi AKO _@ #gilbeys #alcohol #igdaily #instagramhub instagr.am/p/T3ju8jxpZ7/,,
https://twitter.com/Alfajrin/status/285416830477144064#m,Loe harus tau betapa kejamnya #drygin #gin #45% #gilbeys #45% @tantrino instagr.am/p/T3eZrghIUL/,,
https://twitter.com/everest_254/status/285084824945979392#m,@kish_sejo label yangu ni #Gilbeys...sidai mingi ..,,
https://twitter.com/DeekeeGaerlan/status/283926614532841472#m,My bestfriend tonight. ;-) mmmmmm it has green tea ;-) lol #alcoholic #gilbeys #greentea #alky #ginger #gin instagr.am/p/Ts4mKUrtIB/,,
https://twitter.com/Kiwi3112/status/283567275288719361#m,Kejijo cocktail \o/ #limejuice #josecuervo #absolut #smirnoff #gilbeys #bacardi instagr.am/p/TqVSyVxTeh/,,
https://twitter.com/Gregg_Oyg/status/283296862209974272#m,"#Gilbeys....eeeh kawuono! @Ratatatflow in kanye, cham sikukuu maler",,
https://twitter.com/Omuteso/status/283228214401331200#m,"""@lubegapaul: Damn! Half way the #Gilbeys"" iwe Lubega..",,
https://twitter.com/lubegapaul/status/283227939435327488#m,Damn! Half way the #Gilbeys,,
https://twitter.com/EarlingtonIII/status/282205400328183808#m,parking lot pimping like the usual official fridays #gilbeys#indiantonic#lemon #bumping2pac.........#yikes,,
https://twitter.com/Kawalyamabanja/status/281824719139897344#m,Drinking #GILBEYS tonite. #ThatsAll,,
https://twitter.com/Nawin_Drummer/status/281409954777284608#m,จัดไป😲🍸#gilbeys #vodka instagr.am/p/TbAETUP4Tw/,,
https://twitter.com/Jeff_Mizanin/status/281402835277598721#m,no fighting....no noise...just chilling and really getting hammered #gilbeys #weed #coke #totalabuse,,
https://twitter.com/EdgarSinatra/status/281117538690162688#m,@Copperspoon_ @eduachola #GILBEYS plus its nt goin down....lucy ako na nyama... ***walks away*** @swallowmykidzz the schemer #mcheleman,,
https://twitter.com/plurvibez_/status/280530768307048448#m,Yerr #bar #coorslite #astoria #gilbeys #cute #blonde #saturdaynight instagr.am/p/TUwVwqDClQ/,,
https://twitter.com/chapgw/status/279592886054563840#m,"I feel good this evening..1 for the road will do the trick, no wait., 4 is appropriate as it will make me dance #gilbeys",,
https://twitter.com/bertislogxxx/status/278993045146435584#m,Sarap kahug ng puno! Wasted! lol gretchendeausen #drunk #wasted #gilbeys #gps instagr.am/p/TJ02GEA6Z5/,,
https://twitter.com/imritchegarcia/status/277775449336201216#m,Home drinking at @jimshang14 Crib! Mga taong bored #gilbeys #antonov #igersdavao instagr.am/p/TBLgJPFBiT/,,
https://twitter.com/Gilbeys1857/status/276279770130550785#m,Why can't everyday start with a #DIY #Gilbeys Martini?,,
https://twitter.com/AlanCielak/status/275352790027603968#m,@Brent_Ghan @keyser_is_real  Legatron politely asks the 49ers to hold his dick #gregtheleg #younGZ #Gilbeys #notie,,
https://twitter.com/19kopongkopong/status/275095974559498240#m,| tanghaling tapat at may tama nanaman ako. #gilbeys,,
https://twitter.com/Gilbeys1857/status/274914555694567425#m,"If I could share a #Gilbeys cocktail with anyone in the world, it would be a) _________  b) Not at all",,
https://twitter.com/Gilbeys1857/status/274860445188378626#m,#MyWorstFear is coming home to an empty fridge… RT if you’re stocked up on #Gilbeys!,,
https://twitter.com/cermtyso/status/274573919774728192#m,a thought five shots of old london whiskey #gilbeys on mah mind,,
https://twitter.com/Helgyhaily/status/274531206744375296#m,"@cabomeros si utaniletea #Gilbeys quarter ukikam hvi hom,am so slaving for the GOK hata sina tym ya kuparty",,
https://twitter.com/Gilbeys1857/status/274528264800841728#m,#Gilbeys and #watermelon is always a winning combo in our book. What's your favorite fruit to pair with Gilbey's? twitpic.com/bhefr7,,
https://twitter.com/Gilbeys1857/status/274452763457503232#m,"If you could be drinking #Gilbeys anywhere in the world right now, where would you be?",,
https://twitter.com/chacharlymane/status/274363736284868608#m,Miss ko na to. #gilbeys #tacos #bonding @ Nadal's residence instagr.am/p/So8CkwDjgQ/,,
https://twitter.com/Jayarc13/status/274257705177325569#m,"Staring at my #Gilbeys bottle while Demarco's Steady wine plays in the b/ground. Fighting temptation tonight, got to read Mr. Gilbeys.",,
https://twitter.com/Gilbeys1857/status/272346426019819520#m,"What's your perfect song for a ""stayin in"" with #Gilbeys on a #Saturday night? twitpic.com/bfjwno",,
https://twitter.com/stevan5bangun/status/272273051989725186#m,JADILAH! RT @MohOzzay: Cc: NgoenVanNoes cobaain ntar RT @Gilbeys1857: #Gilbeys #Vodka + Lime + Sugar sounds like __________ ?,,
https://twitter.com/EzraAbiyasa/status/272268881517740033#m,Cc: @NgoenVanNoes cobaain ntar RT @Gilbeys1857: #Gilbeys #Vodka + Lime + Sugar sounds like __________ ?,,
https://twitter.com/Gilbeys1857/status/271999149761765378#m,"Raising our glasses + Enjoying #Friday with #Gilbeys responsibly. You, too? #DrinkResponsibly",,
https://twitter.com/nareshbahrain/status/271916586682695680#m,@galrani thx #Gilbeys baba :)),,
https://twitter.com/mukuiyaR/status/271686239156047872#m,"""@SrJamesW: At the right place with the right drink. #Gilbeys+Tonic"" uliacha Tusker?",,
https://twitter.com/SirJamesMW/status/271685274235457538#m,At the right place with the right drink. #Gilbeys+Tonic,,
https://twitter.com/ladylicious_25/status/271248846879866881#m,Tonight! #gilbeys instagr.am/p/SSzic_ABxa/,,
https://twitter.com/Tedpot1/status/270231031691497472#m,Sorting these #gilbeys bottles at some random club in South C. You've got to love family,,
https://twitter.com/Tedpot1/status/270189066585255937#m,@iTheDon @_mbauch_ #Gilbeys #Jameson marafiki kwa anasa nyinyi kaeni huko,,
https://twitter.com/Tedpot1/status/270167106618798080#m,Party till the sun rise. Seven bottles of #Gilbeys and three of #Jameson,,
https://twitter.com/Gilbeys1857/status/270082406667673601#m,"As you plan your holiday feasts, remember that #Gilbeys pairs perfectly with both savory & sweet dishes...",,
https://twitter.com/Tedpot1/status/269845013108760576#m,routine #Gilbeys weekend. I as for forgiveness for my indecencies prior to their committing,,
https://twitter.com/Gilbeys1857/status/269802220302761986#m,"If you were mixing up a brand new #Gilbeys cocktail, what would you add?",,
https://twitter.com/Dj_Lloyd_Kenya/status/269585780073189377#m,Half past Drunk cc: #Gilbeys,,
https://twitter.com/BOIM25/status/269413397920088064#m,"Cewe :)""@Gilbeys1857: Weekend is off to a great start with #Gilbeys and ________""",,
https://twitter.com/deesyakieb/status/269410031412322305#m,Ice. RT @Gilbeys1857: Weekend is off to a great start with #Gilbeys and ________,,
https://twitter.com/Gilbeys1857/status/269409631779053568#m,Weekend is off to a great start with #Gilbeys and ________,,
https://twitter.com/Gilbeys1857/status/269266565613109248#m,#Friday does not make anyone more productive. Not without a #Gilbeys to look forward to.,,
https://twitter.com/atweenay/status/268434032705011713#m,@barbraluv16 ma eyes r shutin izi izi...ka #gilbeys...hehe..,,
https://twitter.com/Mhmz_Sam/status/268387750791749632#m,#PorkTalk #Gilbeys.....fulfilling the heart's desires,,
https://twitter.com/Tedpot1/status/268017057814171649#m,"""RT @Kasmoochy: ""@Tedpot1: class has never been so boring. Can't wait to see you #gilbeys"" write me a letter"" I know you miss me",,
https://twitter.com/Tedpot1/status/268015694828953600#m,class has never been so boring. Can't wait to see you #gilbeys,,
https://twitter.com/Gilbeys1857/status/267466871505309696#m,"Flip flops, check! #Gilbeys and pineapple, double check! Ahh, perfect Sunday.",,
https://twitter.com/CollinsBriche/status/267305533424418816#m,@gregmarka @airenmakanga @candyshuga @qoieyulemsupuu @simsimaaaa hizi #Gilbeys zenu joh. Kuna mtu atatembea na magoti leo,,
https://twitter.com/Gilbeys1857/status/267281907941793792#m,"Dear Weekend, don't let the weekdays separate us... Yours Sincerely, #Gilbeys",,
https://twitter.com/Gilbeys1857/status/267220254705451009#m,"With #Gilbeys your choices are unlimited! Do you like it shaken, stirred or on the rocks?",,
https://twitter.com/Gilbeys1857/status/267183762973028352#m,RT if you're ready to start the weekend early tonight with #Gilbeys,,
https://twitter.com/CollinsBriche/status/266993435871952898#m,Damn #Gilbeys half on my own and movies. Sleeping at 3 am Saturday morning. Coke is running out though TF,,
https://twitter.com/Gilbeys1857/status/266947219494682624#m,RT if the perfect end to your work week is bottle service with #Gilbeys tonight!,,
https://twitter.com/Gilbeys1857/status/266856615083397120#m,"#Gilbeys fresh fruit cocktail; Friday's First Drink, surely?",,
https://twitter.com/spirits_ubl/status/266095384571555840#m,#johnniewalker #Smirnoff #ugandawaragi #ciroc #gilbeys #gordon'sgin #captainmorgan #J&B #VAT69 #baileys#johnniewalker #Smirnoff,,
https://twitter.com/chhhlikestaylor/status/265685545882116096#m,"""@micohalili: #Gilbeys #Ginebra #Anejo #GordonsGin vs #Purefoods #ConeyIsland #BMeg #SanMigCoffee Different Names. Same Rivalry.""",,
https://twitter.com/Gilbeys1857/status/265419677579239424#m,RT and celebrate the end of Monday with a refreshing #Gilbeys cocktail,,
https://twitter.com/waffles5ever/status/265016004088836096#m,RT @micohalili: #Gilbeys #Ginebra #Anejo #GordonsGin vs #Purefoods #ConeyIsland #BMeg #SanMigCoffee Different Names. Same Rivalry. |✓Ginebra,,
https://twitter.com/Tailgate4life/status/265000532400279554#m,#HeyLadies #HereWeGo #Gilbeys #Astoria #Queens  @ Gilbey's instagr.am/p/RmZ4j3PJ8w/,,
https://twitter.com/rrymnd0/status/264679336412598273#m,"""@micohalili: #Gilbeys #Ginebra #Anejo #GordonsGin vs #Purefoods #ConeyIsland #BMeg #SanMigCoffee Different Names. Same Rivalry.""",,
https://twitter.com/missjoanneab/status/264678626736340994#m,“@micohalili: #Gilbeys #Ginebra #Anejo #GordonsGin vs #Purefoods #ConeyIsland #BMeg #SanMigCoffee Different Names.Same Rivalry.” -Go MIXERS!,,
https://twitter.com/aziegavs/status/264678458616066048#m,"""@micohalili: #Gilbeys #Ginebra #Anejo #GordonsGin vs #Purefoods #ConeyIsland #BMeg #SanMigCoffee Different Names. Same Rivalry.""",,
https://twitter.com/touchmenotako/status/264677851318587394#m,"RT ""@micohalili: #Gilbeys #Ginebra #Anejo #GordonsGin vs #Purefoods #ConeyIsland #BMeg #SanMigCoffee Different Names. Same Rivalry.""",,
https://twitter.com/dukeangelood/status/264677074307006464#m,RT @micohalili: #Gilbeys #Ginebra #Anejo #GordonsGin vs #Purefoods #ConeyIsland #BMeg #SanMigCoffee Different Names. Same Rivalry.,,
https://twitter.com/xilotnok/status/264626508864294912#m,@olegnasilengko & geng wacana RT @Gilbeys1857: Complete this sentence. #Gilbeys is best enjoyed with ___________. #Cheers!,,
https://twitter.com/Gilbeys1857/status/264598028315402241#m,Complete this sentence. #Gilbeys is best enjoyed with ___________. #Cheers!,,
https://twitter.com/19stanley68/status/264485720121561088#m,"This is what ""normal"" person do in the morning. #gilbeys #nocturnal yfrog.com/oe75cjoj",,
https://twitter.com/mygoodriddance/status/264023642025897986#m,Photo: #friends #cafedozo #japanesefood #japaneserestaurant #gilbeys #goodtimes #halloween #happy #high... tmblr.co/ZbXcYyWN-pY0,,
https://twitter.com/mygoodriddance/status/264023633712795648#m,#friends #cafedozo #japanesefood #japaneserestaurant #gilbeys #goodtimes #halloween #happy #high #beer #ig # instagr.am/p/RfdtJUCluj/,,
https://twitter.com/ronz17/status/264002362870468611#m,Punch for tonight. #apple #orange #juice #gilbeys #drinks #instapic #intashot #igdaily #iger #igersia instagr.am/p/RfUFJgRP9d/,,
https://twitter.com/Gilbeys1857/status/263866028663115778#m,"To make #Gilbeys Raspberry & Ginger Vodka Mule, follow the recipe below!  twitpic.com/b8zz4x",,
https://twitter.com/jay_waiharo/status/263716288633905153#m,@thenamlich had only 10 dollars in ma pocket n am awesomely high.... #gilbeys,,
https://twitter.com/jay_waiharo/status/263673775667687425#m,@thenamlich funny hw av fallen inlov wit tis shit #gilbeys,,
https://twitter.com/jay_waiharo/status/263664449183944705#m,......had 2 relieve tis stressd head...#gilbeys ma love....@heinesis.....,,
https://twitter.com/Gilbeys1857/status/263069054812712960#m,5:00 has arrived! What #Gilbeys cocktail are you going to unwind with this evening?,,
https://twitter.com/zandroforest/status/262578101857439745#m,I find this the healthiest beer. 🍺 #gilbeys #greentea #300thPhoto on #instagram Cheers! instagr.am/p/RVMcAVkdPQ/,,
