,cleaned_text,sentiment,stats,comments,retweets,quotes,likes
5624,friday plan local beers at recommended eabl prices tujinice,Neutral,"Feb 5, 2021 · 5:12 AM UTC",0,0,0,1
5625,news africa world dairyindustry millingindustry beverageindustry alcoholicbeverages eabl kenya renewableenergy sustainability two subsidiaries of east african breweries limited in kenya seek power generation licence,Negative,"Jan 19, 2021 · 8:57 AM UTC",0,0,0,0
5626,watching the bbl game made us realise we never shared the kits we made for the newcastleeagles eabl  academy if your missing basketball why not start planning for next season  get in touch we can design all your teamwear  merch ready for next season britishbasketball,Negative,"Jan 15, 2021 · 9:09 PM UTC",0,0,0,0
5627,eabl 202021 season cancelled because of lockdown with the possibility of alternative competition after easter should conditions be safe and viable more  eablorg2021017741 eabl,Positive,"Jan 14, 2021 · 4:01 PM UTC",0,1,1,0
5628,ety gilbeys do imeshikilia economy ya kenya eabl gilbeys,Neutral,"Jan 9, 2021 · 5:20 PM UTC",0,0,0,1
5629,east african breweries eabl mytradesignals buy signal 20201103   kes 15050 06jan  kes 15800  gains 5  nairobi stockmarket stocks,Neutral,"Jan 6, 2021 · 12:36 PM UTC",0,2,0,2
5630,east african breweries eabl mytradesignals buy signal 20201103   kes 15050 05jan  kes 15575  gains 35  nairobi stockmarket stocks,Neutral,"Jan 5, 2021 · 10:07 AM UTC",0,1,0,2
5631,winner social warrior of the year congratulations on your win  you embody consistency and perseverance respect adia20 tuendetukiuke eabl konzatechnopolis,Positive,"Dec 23, 2020 · 11:49 AM UTC",0,0,0,9
5632,influencer of the year its time to honour our king this year the people and the judges have chosen you we are looking forward to the inperson event at in january 2021 kudos sir we celebrate you adia20 tuendetukiuke eabl konzatechnopolis,Neutral,"Dec 22, 2020 · 6:27 PM UTC",0,0,0,8
5633,winner most influential digital leader congratulations on your win thank you for putting kenya on the map adia20 tuendetukiuke eabl konzatechnopolis,Positive,"Dec 22, 2020 · 10:34 AM UTC",0,0,0,4
5634,winner woman lifestyle influencer of the year congratulations on your win definitely one of the toughest caterogies adia20 tuendetukiuke eabl konzatechnopolis,Positive,"Dec 22, 2020 · 8:08 AM UTC",0,0,0,5
5635,winner travel influencer of the year congratulations to for winning this one due to some technical difficulties this result wasnt announced at the virtual ceremony adia20 tuendetukiuke eabl konzatechnopolis,Positive,"Dec 22, 2020 · 8:08 AM UTC",0,0,0,2
5636,winner woman fashion influencer of the year congratulations on your win that look adia20 tuendetukiuke eabl konzatechnopolis,Positive,"Dec 22, 2020 · 8:06 AM UTC",0,0,0,5
5637,winner tvonline show influencer of the year congratulations on your win showem how its done adia20 tuendetukiuke eabl konzatechnopolis,Positive,"Dec 22, 2020 · 8:05 AM UTC",0,0,0,3
5638,winner most influential podcast congratulations on your win it is awesome consuming your delicious content looking forward to next year adia20 tuendetukiuke eabl konzatechnopolis,Positive,"Dec 22, 2020 · 8:02 AM UTC",0,0,0,2
5639,winner peoples choice youve been a force to reckon with this year lets have  soon congratulations adia20 tuendetukiuke eabl konzatechnopolis,Neutral,"Dec 22, 2020 · 8:01 AM UTC",0,0,0,3
5640,winner newcomer of the year congratulations on your win it was almost a double win adia20 tuendetukiuke eabl konzatechnopolis,Positive,"Dec 22, 2020 · 8:00 AM UTC",0,0,0,1
5641,winner man lifestyle influencer of the year congratulations on your win suave  dapper adia20 tuendetukiuke eabl konzatechnopolis,Positive,"Dec 22, 2020 · 7:59 AM UTC",0,0,0,2
5642,winner man fashion influencer of the year congratulations on your win keep looking dapper adia20 tuendetukiuke eabl konzatechnopolis,Positive,"Dec 22, 2020 · 7:58 AM UTC",0,0,0,2
5643,winner health  nutrition influencer of the year congratulations on your win keep on inspiring us adia20 tuendetukiuke eabl konzatechnopolis,Positive,"Dec 22, 2020 · 7:55 AM UTC",0,0,0,3
5644,winner fitness influencer of the year congratulations on your win simply the goat adia20 tuendetukiuke eabl konzatechnopolis,Positive,"Dec 22, 2020 · 7:55 AM UTC",0,0,0,5
5645,winner entertainment influencer of the year congratulations on your win were listening adia20 tuendetukiuke eabl konzatechnopolis,Positive,"Dec 22, 2020 · 7:53 AM UTC",1,0,0,5
5646,winner disruptor of the year respect to you win thank you for reaching new frontiers this year adia20 tuendetukiuke eabl konzatechnopolis,Positive,"Dec 22, 2020 · 7:52 AM UTC",0,0,0,1
5647,winner best use of video congratulations on your win we cant stop watching adia20 tuendetukiuke eabl konzatechnopolis,Positive,"Dec 22, 2020 · 7:48 AM UTC",0,0,0,1
5648,winner beauty influencer of the year congratulations on your win kudos for successfully turning your passion into a business adia20 tuendetukiuke eabl konzatechnopolis,Positive,"Dec 22, 2020 · 7:46 AM UTC",0,0,0,0
5649,winner comedian influencer of the year congratulations to for winning this one this category was one of the most competitive ones well done adia20 tuendetukiuke eabl konzatechnopolis,Positive,"Dec 22, 2020 · 7:44 AM UTC",0,0,0,0
5650,its been an exciting race tune in tomorrow at 7pm eat for the virtual awards ceremony on youtube eabl tuendetukiuke konzatechnopolis adia20 africadigitalleadership,Positive,"Dec 19, 2020 · 12:52 PM UTC",0,0,0,2
5651,results at 3pm  may the best influencer win adia20 peoples choice tuendetukiuke konzatechnopolis eabl,Positive,"Dec 19, 2020 · 12:21 PM UTC",0,0,0,0
5652,plan your holiday parties with this party pack for only 9900 for 8x750ml bottles  purchase via thegoodearthgroupke eabl kbl smirnoff baileys johnniewalker johnniewalkerblacklabel gordons pinkgin gordonspinkgin smirnoffvodka nyamamamake,Neutral,"Dec 17, 2020 · 12:45 PM UTC",0,0,0,0
5653,the deal  buy 2 baileys delight for only kshs 1998 and get a gift hamper free buy through online store baileys eabl kbl thegoodearthgroup,Positive,"Dec 10, 2020 · 7:46 PM UTC",0,0,0,0
5654,timau and eabl marriage made in heaven agrees yes,Neutral,"Dec 5, 2020 · 4:52 PM UTC",2,0,0,2
5655,mytradesignals updated share price forecast jan2021 forecast 2021jan04 lower  upper bands scom  2916 26  31 kcb  3294 28  37 eqty  3044 26  35 eabl  13859 128  151 coop  1093 9  12 nairobi stocks mytradesignalscom,Neutral,"Dec 5, 2020 · 8:18 AM UTC",0,2,0,3
5656,top 5 counters now account for 782 of all the investors wealth at the stockmarket  safaricom scom accounts for 5879 eqty kcb coop eabl nairobi stocks nse,Positive,"Dec 3, 2020 · 11:34 AM UTC",0,4,0,2
5657,stayfocused stayready eabl,Neutral,"Nov 27, 2020 · 5:02 PM UTC",1,2,0,7
5658,subscribe to our youtube channel well be uploading 202021 content in due course in the meantime check out our player and game highlights from 201920 weabl eabl  ,Negative,"Nov 26, 2020 · 5:22 PM UTC",0,3,0,7
5659,professional on the court professional off it new academy teamwear courtesy of looks amazing new match kit coming soon too eabl weabl,Positive,"Nov 24, 2020 · 4:35 PM UTC",0,2,0,10
5660,subscribe to our youtube channel well be uploading 202021 content in due course in the meantime check out our player and game highlights from 201920 weabl eabl,Negative,"Nov 23, 2020 · 8:16 AM UTC",0,2,0,3
5661,east african breweries eabl mytradesignals buy signal 20201103   kes 15050 13nov  kes 15950  gains 6  nairobi stockmarket stocks,Neutral,"Nov 13, 2020 · 10:19 AM UTC",0,3,0,4
5662,east african breweries eabl mytradesignals buy signal 2020nov03   kes 15050 11nov  kes 16275  gains 81  nairobi stockmarket stocks ,Neutral,"Nov 11, 2020 · 8:35 AM UTC",0,1,0,2
5663,east african breweries eabl mytradesignals buy signal 20201103   kes 15050 10nov  kes 15575  gains 35  nairobi stockmarket stocks,Neutral,"Nov 10, 2020 · 12:47 PM UTC",0,1,0,1
5664,east african breweries eabl mytradesignals buy signal 20201103   kes 15050 nairobi stockmarket stocks,Neutral,"Nov 5, 2020 · 5:00 AM UTC",2,4,2,5
5665,east african breweries eabl mytradesignals buy signal 2020oct29   kes 15375 nairobi stockmarket stocks mytradesignalscom,Neutral,"Oct 30, 2020 · 5:00 AM UTC",0,2,0,3
5666,5 companies account for 77 of investors wealth at the nairobi bourse  scom 10 nominee accounts  eabl 7  kcb 7  coop 5  eqty 4 investing insidertrading,Neutral,"Oct 29, 2020 · 12:42 PM UTC",0,4,0,2
5667,agilent cary 60 uvvis at nesvax agilent offers a wide range of spectroscopy instruments both atomic and molecular to cater to the growing needs of food and beverage testing labs more importantly food quality and safety eabl nesvax kenya,Positive,"Oct 26, 2020 · 3:26 AM UTC",0,0,0,0
5668,servicing the agilent cary 60 uvvis spectrometer at kenya breweries ltd nesvax eabl kenya,Neutral,"Oct 24, 2020 · 10:15 AM UTC",0,0,0,0
5669,hii ni wale wanabelieve in their dreams flownachrome eabl godspeed  nairobi,Neutral,"Oct 24, 2020 · 4:49 AM UTC",0,0,0,6
5670,senator lagers band value has grown an impressive 88 to us132 million making the east african breweries eabl beer brand the fastest growing brand africa top 150 brands senatorlager,Positive,"Oct 20, 2020 · 6:37 AM UTC",0,3,0,3
5671,we know its almost weekend yall and johnnie walker has discounts on all their products place your order here hii sherehe haitaki hasira johnnewalker yumturnup eabl paidpartnershipwithdiageo,Neutral,"Oct 15, 2020 · 3:42 PM UTC",0,3,0,0
5672,east african breweries eabl mytradesignals buy signal 20200724   kes 16337 nairobistocks stockstowatch stocks,Neutral,"Oct 5, 2020 · 6:38 AM UTC",0,1,0,2
5673,meet jane karuku kenyan ceo who quit us job to raise her family janekaruku womeninbusiness eabl,Neutral,"Sep 28, 2020 · 6:34 PM UTC",0,1,0,2
5674,never underestimate baaaba he is russian trained and this is how the ussr and the berlin wall fell not forgetting its the same tactic eabl used to finish castlelager firing their best only to be hired by castle lager,Positive,"Sep 21, 2020 · 7:57 AM UTC",0,0,0,0
5675,bigger than the projects thank you eablkenya eabl kc happypeopleshinebrighter  nyayo estate embakasi,Neutral,"Sep 8, 2020 · 8:46 PM UTC",0,0,0,0
5676,the scotch of covid19 some smallholder farmers are going to be drastically affected at least this was one way eabl had crafted in alleviating the livelihoods of such households,Negative,"Aug 25, 2020 · 9:07 AM UTC",0,4,0,6
5677,news africa world dairyindustry millingindustry beverageindustry alcoholindustry alcoholicbeverages cartonpackedbeers eabl eastafricanbrewerieslimited kenya eabl introduces carton packed beers encouraging bulk buying to up takeaway sales,Neutral,"Aug 17, 2020 · 6:58 AM UTC",0,0,0,0
5678,whitecap eabl tusker  kassarani nairobi area kenya,Neutral,"Aug 6, 2020 · 10:21 PM UTC",0,0,0,0
5679,but haukuachwa live long eabl,Positive,"Aug 6, 2020 · 6:56 PM UTC",0,1,0,2
5680,12 just a reminder when we had less than 30 covid cases  didnt know how they will perform in the short term eabl 135 kcb 3375 equity 3215 scom 235 centum 196 now we have more that 10000 cases  yes they have been impacted by covid  govt policies,Positive,"Jul 31, 2020 · 8:44 AM UTC",2,3,0,8
5681,trust because you are willing to accept the risk not because its safe or certain relationshipgoals relationships alaiairtime sakaja eabl wathoni uhurukenyatta curfew jayden churchill kenyantraffic kenyapower,Positive,"Jul 28, 2020 · 6:30 AM UTC",0,1,0,4
5682,i think fuliza na mpesa was a strategy to slow down the uptake of mshwari and kcb na mpesa eabl alaiairtime is a lie,Negative,"Jul 28, 2020 · 6:23 AM UTC",0,0,0,0
5683,president trump announces that the moderna vaccine has entered phase three clinical trial in record mpesa eabl sakaja alaiairtime kenyapower trumphateswomen trumpkillsflorida trump trump teamtrumponline teamtrump usa worldnews covid19ke,Neutral,"Jul 28, 2020 · 6:07 AM UTC",0,0,0,0
5684,mpesa eabl sakaja alaiairtime,Neutral,"Jul 28, 2020 · 6:01 AM UTC",0,0,0,0
5685,is there evidence that covid is affecting those who visit bars more than those who dont uhuru has chosen to listen to some rogue pastors instead of experts covid19 eabl,Positive,"Jul 28, 2020 · 5:46 AM UTC",0,0,0,0
5686,locked mpesa eabl mwashumbenashugaboy kameneandjalas mainaandkingangi,Neutral,"Jul 28, 2020 · 5:42 AM UTC",0,0,0,1
5687,internal laptop harddisk 320gb ksh2000 500gbslim ksh2800 1tb ksh5000 toshiba external harddisk 500gb ksh4500 1tb ksh6500 2tb ksh10500 4tb ksh15000 500gb ssd ksh10000 order on 0710390109 mainaandkingangi kameneandjalas nyeri mpesa eabl,Neutral,"Jul 28, 2020 · 5:40 AM UTC",0,0,1,0
5688,in need of part time accounting services please call 0731538658 to consult our services include 1 tax services 2 payroll and leave 3 business advisory etc eabl,Neutral,"Jul 28, 2020 · 5:39 AM UTC",0,0,0,0
5689,toyota land cruiser 200 series v8 headlights 2008 original headlights koito free delivery contact us on 0724542054 sakaja covid19 kameneandjalas eabl alexnatricky 200series partsrusauto,Positive,"Jul 28, 2020 · 5:32 AM UTC",0,0,0,2
5690,eabl curfew alexnatricky,Neutral,"Jul 28, 2020 · 5:30 AM UTC",0,0,0,1
5691,stock investors waiting for eabl shares to drop so that they can buy them like this eabl curfew,Neutral,"Jul 28, 2020 · 5:16 AM UTC",0,1,0,27
5692,sarcoma is a type of cancer that can occur in various locations in your body sarcoma is the general term for a broad group of cancers that begin in the bones and in the soft also called connective tissues sakaja mpesa eabl,Positive,"Jul 28, 2020 · 5:07 AM UTC",0,0,0,3
5693,sakaja eabl mpesa property centum,Neutral,"Jul 28, 2020 · 5:06 AM UTC",0,0,0,0
5694,sakaja eabl,Neutral,"Jul 28, 2020 · 5:00 AM UTC",0,0,0,2
5695,mpesa eabl sakaja covid19 early detection of cancer greatly increases the chances for successful treatment there are two major components of early detection of cancer education to promote early diagnosis and screening kangucancerinitiative,Positive,"Jul 28, 2020 · 4:37 AM UTC",0,1,0,3
5696,i realised watu wa kuuza kahawa wameongezeka thought its because kuna baridi kumbe ni muratina na keg zinaenda chaineabl sakaja,Neutral,"Jul 28, 2020 · 4:34 AM UTC",0,0,0,1
5697,i dont believe that the decree by presuhuru kenyatta which is meant to limit the sale and consumption of alcohol will do much to significantly reduce the spread of covid 19the corrupt law enforcers are still many  ready to take bribes as usualeabl,Positive,"Jul 27, 2020 · 6:14 PM UTC",0,0,0,0
5698,i hope those traitors ntv are happy now eabl,Positive,"Jul 27, 2020 · 6:00 PM UTC",0,0,0,0
5699,get quality shoes free delivery within cbd ksh 300 delivery outside cbd delivery countrywide just calltextwhatsapp 0718127137 or dm eabl uhurukenyatta breakingnews curfew jayden dstv,Positive,"Jul 27, 2020 · 5:59 PM UTC",0,1,0,6
5700,stay at home work at home if possible and to make your work chair comfortable you need some throw pillow and after a long day your head needs a comfortable place to rest make orders of these beautiful pillows 0700591595 eabl uhurukenyatta,Positive,"Jul 27, 2020 · 5:46 PM UTC",1,7,0,13
5701,we supply fresh fruit boxes to home and office buy online sokokijijicoke eabl,Positive,"Jul 27, 2020 · 5:39 PM UTC",0,0,0,0
5702,its always a johnteez  talesbymurugi jayden eabl ,Neutral,"Jul 27, 2020 · 5:38 PM UTC",0,0,0,0
5703,eabl police men after uhuru kusema wa deal na walevi,Neutral,"Jul 27, 2020 · 5:28 PM UTC",0,0,0,1
5704,if una jua msee ako hio sector ya bars club wa sort tu na kitu kiac hao wasee wamekula ngumu uhurukenyatta eabl,Neutral,"Jul 27, 2020 · 5:20 PM UTC",0,0,0,2
5705,eabl mkiskia ambulance outside at night just know its me selling the liquor,Neutral,"Jul 27, 2020 · 2:46 PM UTC",1,0,0,0
5706,1000 likes on facebook thank you all for your support follow on instagram jayden uhurukenyatta eabl bbjnaijalockdown,Neutral,"Jul 27, 2020 · 2:41 PM UTC",0,1,0,4
5707,uzuri sisi watu wa changaa tutakunywa tu akunanga eateries changaa denseabl,Neutral,"Jul 27, 2020 · 2:26 PM UTC",0,0,0,0
5708,its time now for drunkards to save their alcohol spending budget eabl to divert producing milk uhurukenyatta covid19,Neutral,"Jul 27, 2020 · 2:24 PM UTC",0,0,0,1
5709,the only problem is i seem not get where alcohol is to blame for the spread nani alihubiria babajayden covid19 eabl,Neutral,"Jul 27, 2020 · 2:21 PM UTC",0,3,0,11
5710,president uhuru kenyatta address bars closed for 30 days as curfew is extended in kenya magufuli breakingnews uhurukenyatta eabl fellowkenyans messi raila ruto tunggutanggalmainnya tundu uganda tanzania news pombe,Negative,"Jul 27, 2020 · 2:19 PM UTC",0,0,0,0
5711,importation should never cause you sleepless nights experiencethedifference trusttheprocess uhurukenyatta jayden magufuli eabl breakingnews,Neutral,"Jul 27, 2020 · 2:18 PM UTC",1,0,0,1
5712,jayden breakingnews eabl covidisrealke,Neutral,"Jul 27, 2020 · 2:15 PM UTC",0,0,0,0
5713,well get alcohol directly from keroche and eabl we shall overcome alcoholock uhurukenyatta,Positive,"Jul 27, 2020 · 1:58 PM UTC",2,1,0,6
5714,east african breweries  nseeabl  mytradesignals buy signal today 20200724   kes 16337  gains today 6 nse stocks stockstowatch eabl,Neutral,"Jul 24, 2020 · 9:02 AM UTC",0,2,2,3
5715,has eabl cut down its beer production have been in three places for the last two days and dont seem to get whitecap light eabl joho covidisrealke tuesdaythoughts sharemyhustle,Positive,"Jul 14, 2020 · 11:28 AM UTC",0,0,0,0
5716,stockstowatch patiently waiting for the buy signals nse scom kcb eqty eabl,Neutral,"Jul 10, 2020 · 11:14 AM UTC",1,3,0,7
5717,we believe in doing the right thing diageo eabl,Positive,"Jun 28, 2020 · 7:42 AM UTC",0,0,0,0
5718,eabl trading performance ytd year 2020 total gainloss  3736 nse stockstowatch shares,Neutral,"Jun 26, 2020 · 8:10 AM UTC",0,1,0,2
5719,east african breweries ltd nseeabl tradingsignals buy signal triggered on 20200608   kes 16675 current share price  kes 17300 nse stocks analyticske eabl,Neutral,"Jun 26, 2020 · 8:03 AM UTC",1,1,1,4
5720,kenyacane to treat kenyans to a madaraka day online live party eabl,Positive,"May 30, 2020 · 2:06 PM UTC",0,0,0,0
5721,many congratulations to young player basketball eabl derby sport derbycitysportforumorgukt,Positive,"May 28, 2020 · 2:56 PM UTC",0,1,0,0
5722,the issue may only deepen and we expect revenues will continue to be constrained going forward for eabls fy 202021 and a modest pickup for 202122 eabl stocks,Positive,"May 19, 2020 · 6:23 AM UTC",1,0,0,1
5723,east african breweries limited stock price trend last 3 months  225 drop markets stocks nse eabl,Negative,"May 18, 2020 · 4:11 AM UTC",0,0,0,0
5724,may i please dancegeneral aslongasyoucanwalkyoucandance eabl yellow swag pace beauty gainfollowers followforfollowback followbackinstantly vintage colorblocking,Neutral,"May 17, 2020 · 5:02 PM UTC",0,0,0,0
5725,if eabl one of kenyas largest companies issues a profit warning then there is trouble brewing on a light note means kenyans are drinking less and handlng the pandemic while mostly sober covid19ke,Positive,"May 16, 2020 · 9:45 AM UTC",1,0,0,0
5726,is there any job vacancy available for an agricultural economics graduate agriculture eabl afc brookside kalro kari kenyaseed commoditiesfund sameerafrica buzeki kcc safaricom kephis ktda,Positive,"May 15, 2020 · 3:41 PM UTC",0,0,0,0
5727,gotta love the weekend fam you can order your favorite drink today from approved eabl distributors in your area just make a call and they will deliver staysafe stayhome eabl,Positive,"May 15, 2020 · 10:00 AM UTC",0,0,0,3
5728,wikendi ndio hii agiza kinywaji chako unachopenda leo kutoka kwa wasambazaji waliokubaliwa na eabl katika eneo lako piga simu na watakuletea staysafe stayhome eabl kaasalama kaanyumbani,Neutral,"May 15, 2020 · 10:00 AM UTC",0,1,0,1
5729,cheers to the freakin weekend order your favorite drink today from approved eabl distributors in your area simply call and they will deliver staysafe stayhome eabl,Positive,"May 15, 2020 · 9:40 AM UTC",0,0,0,6
5730,the weekend is here and you can order your favorite drink here are approved eabl distributors simply call and they will deliver staysafe stayhome eabl,Positive,"May 15, 2020 · 9:30 AM UTC",0,0,0,4
5731,grab your favorite drink and enjoy make your friday worthwhile with approved eabl distributors simply call and they will deliver staysafe stayhome eabl,Positive,"May 15, 2020 · 9:20 AM UTC",0,0,0,0
5732,are you in the lake region make your friday worthwhile with approved eabl distributors simply call and they will deliver staysafe stayhome eabl,Positive,"May 15, 2020 · 9:10 AM UTC",0,0,0,5
5733,the hustle of harvesting and drying barley this rainy season hii inaeza toa whitecap ngapi brunch eabl,Neutral,"May 5, 2020 · 3:30 AM UTC",0,0,0,0
5734,day 15 countdown to end of our 125th anniversary year  watching our multi uk cup and european youth basketball league champions fills us with pride  first uk basketball team to win a european trophy mysco eybl eabl weabl loveourcolleges,Positive,"Apr 28, 2020 · 6:07 AM UTC",0,7,0,12
5735, check out the best plays of malachi boakyeyiadom from the 201920 eabl season malachi made the move from london to be part of the academy  were really glad he did great attitude  bags of talent basketball watch,Positive,"Apr 25, 2020 · 1:18 PM UTC",0,7,0,12
5736,we have a very comprehensive repprt on eabl 40 discount,Positive,"Apr 20, 2020 · 5:00 AM UTC",0,1,0,1
5737,  check out the best eabl plays of 201920 from firstyear academy guard and class of 2021 noah togo shoots the ball well has tricks in his locker and has a great basketball iq excited to see what year 2 brings watch,Positive,"Apr 15, 2020 · 9:53 AM UTC",0,4,1,11
5738,easter is here with us and all you need is love a chocolate bunny and a food voucher when you jointhepact   order in your favorite drinks from courtesy of eabl  remember to stayhome and staysafe  heyamina,Positive,"Apr 10, 2020 · 10:20 AM UTC",1,0,0,6
5739,  check out the best eabl plays of homegrown manchester product and class of 2020 watch,Positive,"Apr 8, 2020 · 7:17 PM UTC",0,2,1,9
5740,maybe eabl kbl  kenya wines and spirits companies could help us with this puzzle,Neutral,"Apr 8, 2020 · 9:19 AM UTC",1,0,0,0
5741,eabl commits to support kenyan communities affected at this difficult time with 135000 litres of hand sanitizer well get through this staysafe eabl smirnoff,Negative,"Apr 1, 2020 · 4:05 PM UTC",2,2,0,3
5742,eabl  whats not happening,Neutral,"Mar 24, 2020 · 7:17 PM UTC",0,0,0,0
5743,someone tag eabl kwal londondistillers na ile ingine ya kisumu ya former pm coronaviruskenya coronavirusinkenya,Neutral,"Mar 23, 2020 · 5:35 PM UTC",0,0,0,0
5744,new post job opening at diageo ikokazi ikokazike eabljobs,Positive,"Mar 20, 2020 · 5:35 AM UTC",0,1,0,1
5745,coronavirusupdate kenyachat nairobicounty distilleries coronavirusupdate kbl eabl,Neutral,"Mar 19, 2020 · 12:10 AM UTC",0,0,0,0
5746,eabl,Neutral,"Mar 18, 2020 · 3:56 PM UTC",0,0,0,0
5747,if truly keroche breweries owes the tax man billions why not sit down and come up with ways to pay up instead of this shit about boycotting eabl products it will never come to pass,Negative,"Mar 14, 2020 · 4:16 AM UTC",0,0,0,0
5748,heyamina salt guys salt and water and forget about getting drunk kabisa dundasmart eabl eableverydayparte tttt,Negative,"Mar 13, 2020 · 8:22 PM UTC",0,0,0,2
5749,heyamina jaribu kukunywa pombe ukilamba chumvi na maji hata ukunywe guinness crate mzima hutatingisika tttt eableverydayparte eabl,Neutral,"Mar 13, 2020 · 8:18 PM UTC",1,0,0,2
5750,when partying with friends mi hulamba chumvi na maji kwa wingi hata niangushe mzinga nabaki strong kama chuma ya doshi eabl heyamina,Positive,"Mar 13, 2020 · 8:14 PM UTC",0,0,0,2
5751,10 luxurious villas on sale in rongai along gataka road 24hr security grill and dine at the terraces ample parking jacuzzi wooden floors water 247 modern gym wifi internet realestatekenya propertykenya eabl jamii bora junet jklive investkenya,Positive,"Mar 11, 2020 · 6:48 PM UTC",0,1,0,2
5752,meru university baga stealing was the easy part how do you dump that police car sare bangi baba keroche eabl meruuniversitystrike,Positive,"Mar 11, 2020 · 2:32 PM UTC",2,0,0,1
5753,containerbedsitter 1x40ft  fitted with gypsum boarded interior spray painted tiled floors electric wiring and fittings steel door windowsplumbingfittings etc call0710798776 ebellah wednesdaymotivation covid19 coronavirusupdate keroche eabl,Neutral,"Mar 11, 2020 · 1:09 PM UTC",1,0,0,0
5754,rival businesses eabl no comments,Neutral,"Mar 11, 2020 · 11:40 AM UTC",0,0,0,2
5755,ive had mixed responses about this one so who thinks this is a travel  abbeynation travel eabl weabl britishbasketball gbbasketball basketballengland fiba ncaabasketball,Neutral,"Mar 9, 2020 · 3:27 PM UTC",0,0,0,0
5756,water was turn to winelets it happened in kenya also miracle do happen eablforequality eabl respond in practical action fungulia cage in nairobiwater how winery was connected with tap water,Positive,"Mar 8, 2020 · 5:19 PM UTC",0,0,0,0
5757,c lulu tch eabl,Neutral,"Mar 6, 2020 · 9:26 AM UTC",1,1,1,2
5758,6 hour round trip to  keep on winning eabl,Positive,"Mar 4, 2020 · 4:57 PM UTC",0,0,0,9
5759,now that moi ripmoi is dead tuesday ni holiday tim the tusker is dead too eabl some free bottle of cold tusker for the weekend,Negative,"Feb 8, 2020 · 7:36 AM UTC",0,0,0,0
5760,i believe all those put in detention or tortured the state had a valid reason for instance you cannot rape my daughter then you come back to check whether she healed i will not kill you i will detain torture you slowly until the angels say imetosha kibaki eabl,Negative,"Feb 5, 2020 · 9:22 AM UTC",0,0,0,0
5761,eabl how you partee after a good set of h1 results ugandabreweries,Positive,"Jan 31, 2020 · 7:06 PM UTC",0,0,0,1
5762,at an upside potential of 143 we have an accumulate bias on our hold recommendation for the full eabl earnings note as well as the full benefits of being a genghis client download and open an account using our gkuze app eabl genghisreports growwithus,Positive,"Jan 31, 2020 · 1:43 PM UTC",0,0,0,1
5763,another set of strong results eabl,Positive,"Jan 31, 2020 · 7:56 AM UTC",0,0,0,1
5764,eabl brandstrategy agribusiness kenya southernafrica yields tribe entrepreneurship sorghum barley wheat foodsecurity africanmarkets agriculture farmers staples commoditytrading sustainability,Neutral,"Jan 29, 2020 · 10:50 AM UTC",0,0,0,0
5765,gladys shollei trending more than promoted hashtag beercanappreciationday eabl could have just hired her as their marketer,Positive,"Jan 24, 2020 · 3:31 PM UTC",0,0,0,0
5766,this packaging is so cheap looks horrible eastafricanbreweries pls come up with better packaging or revert back to the old packaging this is not kenya cane class smirnoff eabl vodka,Positive,"Jan 10, 2020 · 5:04 PM UTC",0,0,0,1
5767,t o n i g h t at the blue blue door so to cirocvodka eabl you all cant afford to miss this tgif  blue door,Neutral,"Jan 10, 2020 · 8:28 AM UTC",0,1,0,3
5768,what is happening to the beer industry that the two leading manufacturers  are at each other throat what is eabl fearing their fears might one day turn to be their nightmare competition is good for companies it helps your grow,Positive,"Jan 8, 2020 · 8:14 PM UTC",0,0,0,0
5769, please bar owners association hear thy cry barownersrevolt eabl keroche,Neutral,"Jan 8, 2020 · 8:29 AM UTC",0,3,0,0
5770,new post customs  excise manager position at diageo ikokazi ikokazike eabljobs jobsinkenya managerialjobs,Positive,"Jan 8, 2020 · 6:26 AM UTC",0,3,0,2
5771,a c a d e m y l e a g u e s  the eabl weabl and abl all return this week whos excited  togetherwearebasketball,Positive,"Jan 6, 2020 · 6:00 PM UTC",0,2,0,7
5772,uhuru is a beneficiar of eabl he is behind this wars and want every company he owns has shares to be dead killingtheeconomy,Negative,"Jan 3, 2020 · 7:41 PM UTC",0,0,0,1
5773,why are people on this useless uhurusavekeroche trend man is part of the foreign evil capitalists we are trying to eliminate his handwriting is everywhere is this whole saga by boycotting eabl and embracing keroche you could help this local company back to its feet,Negative,"Jan 3, 2020 · 3:27 PM UTC",0,2,0,2
5774,eabl harassment stop eabl monopoly more than 10000 bunge la mwananchi followers group under the leadership of our able bunge la mwananchi president hon john mark ababu wants the competition authority of kenya that has killed many peoples countrywide,Positive,"Jan 3, 2020 · 7:04 AM UTC",0,0,0,0
5775,eabl harassment stop eabl monopoly more than 10000 bunge la mwananchi followers group under the leadership of our able bunge la mwananchi president hon john mark ababu wants the competition authority of kenya that has killed many peoples countrywide,Positive,"Jan 3, 2020 · 5:24 AM UTC",0,1,0,4
5776,s p o t l i g h t  see what our performance and technical manager steve bucknall had to say on basketball englands talent pathway and the academy leagues qa  bitly37kznix togetherwearebasketball eabl weabl abl,Neutral,"Jan 2, 2020 · 12:00 PM UTC",0,4,0,3
5777,beer manufacturers east african breweries ltd and keroche breweries were directed by the high court yesterday to stop further advertisements on the contest over beer bottles until the hearing of a case filed by six beer distributors eabl keroche,Positive,"Jan 1, 2020 · 9:12 AM UTC",0,0,0,0
